2024-05-04;18:53:28.236138;[59 PING];18:53:28.793138;[147/59 PONG] (2)
2024-05-04;18:53:28.830506;[60 PING];18:53:29.016506;[148/60 PONG] (2)
2024-05-04;18:53:30.147059;[60 PING];18:53:30.264059;[149/60 PONG] (1)
2024-05-04;18:53:30.832272;[61 PING];18:53:31.641272;[150/61 PONG] (2)
2024-05-04;18:53:31.616766;[62 PING];18:53:31.777766;[151/62 PONG] (2)
2024-05-04;18:53:32.836884;[61 PING];18:53:33.369884;[152/61 PONG] (1)
2024-05-04;18:53:34.518083;[63 PING];18:53:34.867083;[155/63 PONG] (2)
2024-05-04;18:53:34.925735;[62 PING];;(проигнорировано)
2024-05-04;18:53:37.036267;[64 PING];18:53:37.604267;[156/64 PONG] (2)
2024-05-04;18:53:37.658358;[63 PING];18:53:37.815358;[157/63 PONG] (1)
2024-05-04;18:53:39.247219;[65 PING];18:53:40.091219;[160/65 PONG] (2)
2024-05-04;18:53:39.917605;[66 PING];18:53:40.587605;[161/66 PONG] (2)
2024-05-04;18:53:40.362347;[64 PING];18:53:40.501347;[162/64 PONG] (1)
2024-05-04;18:53:40.739640;[67 PING];18:53:41.569640;[163/67 PONG] (2)
2024-05-04;18:53:41.418841;[68 PING];18:53:42.096841;[164/68 PONG] (2)
2024-05-04;18:53:42.920307;[65 PING];18:53:43.046307;[165/65 PONG] (1)
2024-05-04;18:53:43.213567;[69 PING];18:53:43.801567;[168/69 PONG] (2)
2024-05-04;18:53:44.392133;[70 PING];18:53:45.368133;[169/70 PONG] (2)
2024-05-04;18:53:45.461071;[66 PING];18:53:45.615071;[170/66 PONG] (1)
2024-05-04;18:53:46.416195;[71 PING];18:53:47.233195;[171/71 PONG] (2)
2024-05-04;18:53:46.966634;[67 PING];18:53:47.360634;[172/67 PONG] (1)
2024-05-04;18:53:47.771642;[68 PING];18:53:48.465642;[173/68 PONG] (1)
2024-05-04;18:53:48.118253;[72 PING];18:53:48.462253;[176/72 PONG] (2)
2024-05-04;18:53:50.119074;[73 PING];18:53:50.221074;[177/73 PONG] (2)
2024-05-04;18:53:50.451527;[69 PING];18:53:51.127527;[178/69 PONG] (1)
2024-05-04;18:53:52.489119;[74 PING];18:53:52.621119;[179/74 PONG] (2)
2024-05-04;18:53:52.617200;[70 PING];18:53:53.244200;[180/70 PONG] (1)
2024-05-04;18:53:55.129638;[71 PING];18:53:55.498638;[183/71 PONG] (1)
2024-05-04;18:53:55.700044;[75 PING];18:53:56.564044;[184/75 PONG] (2)
2024-05-04;18:53:56.529481;[76 PING];18:53:57.358481;[185/76 PONG] (2)
2024-05-04;18:53:56.977981;[77 PING];18:53:57.434981;[186/77 PONG] (2)
2024-05-04;18:53:57.078854;[72 PING];18:53:57.428854;[187/72 PONG] (1)
2024-05-04;18:53:57.560530;[78 PING];18:53:58.134530;[188/78 PONG] (2)
2024-05-04;18:53:59.547114;[73 PING];;(проигнорировано)
2024-05-04;18:53:59.959299;[79 PING];18:54:00.265299;[191/79 PONG] (2)
2024-05-04;18:54:02.110781;[74 PING];18:54:02.988781;[192/74 PONG] (1)
2024-05-04;18:54:02.810802;[75 PING];18:54:03.504802;[193/75 PONG] (1)
2024-05-04;18:54:02.931068;[80 PING];18:54:03.300068;[194/80 PONG] (2)
2024-05-04;18:54:03.400038;[81 PING];18:54:03.672038;[197/81 PONG] (2)
2024-05-04;18:54:04.205515;[76 PING];18:54:05.092515;[198/76 PONG] (1)
2024-05-04;18:54:04.206134;[77 PING];;(проигнорировано)
2024-05-04;18:54:04.805038;[82 PING];18:54:05.083038;[199/82 PONG] (2)
2024-05-04;18:54:05.386218;[78 PING];;(проигнорировано)
2024-05-04;18:54:08.357613;[79 PING];;(проигнорировано)
2024-05-04;18:54:08.358312;[83 PING];18:54:09.293312;[202/83 PONG] (2)
2024-05-04;18:54:08.874292;[84 PING];18:54:09.389292;[203/84 PONG] (2)
2024-05-04;18:54:09.966634;[80 PING];18:54:10.371634;[204/80 PONG] (1)
2024-05-04;18:54:10.273610;[81 PING];18:54:10.587610;[205/81 PONG] (1)
2024-05-04;18:54:10.412972;[85 PING];18:54:10.565972;[206/85 PONG] (2)
2024-05-04;18:54:11.614452;[86 PING];18:54:11.792452;[207/86 PONG] (2)
2024-05-04;18:54:11.961711;[87 PING];18:54:12.061711;[208/87 PONG] (2)
2024-05-04;18:54:12.310414;[82 PING];18:54:12.627414;[209/82 PONG] (1)
2024-05-04;18:54:12.811007;[88 PING];18:54:13.374007;[210/88 PONG] (2)
2024-05-04;18:54:13.740969;[83 PING];18:54:13.932969;[213/83 PONG] (1)
2024-05-04;18:54:14.503907;[89 PING];18:54:15.111907;[214/89 PONG] (2)
2024-05-04;18:54:14.869024;[90 PING];18:54:15.231024;[215/90 PONG] (2)
2024-05-04;18:54:15.467440;[84 PING];18:54:16.225440;[216/84 PONG] (1)
2024-05-04;18:54:16.047516;[91 PING];18:54:16.813516;[217/91 PONG] (2)
2024-05-04;18:54:16.345199;[85 PING];18:54:16.604199;[218/85 PONG] (1)
2024-05-04;18:54:17.429046;[86 PING];18:54:17.635046;[219/86 PONG] (1)
2024-05-04;18:54:18.313039;[87 PING];;(проигнорировано)
2024-05-04;18:54:18.591273;[92 PING];18:54:19.492273;[222/92 PONG] (2)
2024-05-04;18:54:20.259548;[93 PING];18:54:20.785548;[223/93 PONG] (2)
2024-05-04;18:54:21.743879;[88 PING];18:54:22.342879;[224/88 PONG] (1)
2024-05-04;18:54:22.536350;[94 PING];18:54:23.228350;[225/94 PONG] (2)
2024-05-04;18:54:22.794304;[89 PING];18:54:23.049304;[226/89 PONG] (1)
2024-05-04;18:54:24.494722;[95 PING];18:54:25.015722;[229/95 PONG] (2)
2024-05-04;18:54:24.812985;[90 PING];18:54:25.112985;[230/90 PONG] (1)
2024-05-04;18:54:26.723650;[91 PING];18:54:27.377650;[231/91 PONG] (1)
2024-05-04;18:54:26.924195;[96 PING];18:54:27.887195;[232/96 PONG] (2)
2024-05-04;18:54:28.563840;[97 PING];18:54:29.293840;[235/97 PONG] (2)
2024-05-04;18:54:28.789341;[92 PING];18:54:29.654341;[236/92 PONG] (1)
2024-05-04;18:54:28.822875;[98 PING];18:54:29.088875;[237/98 PONG] (2)
2024-05-04;18:54:29.941106;[93 PING];18:54:30.857106;[238/93 PONG] (1)
2024-05-04;18:54:30.508823;[94 PING];18:54:31.075823;[239/94 PONG] (1)
2024-05-04;18:54:30.509703;[99 PING];18:54:31.222703;[240/99 PONG] (2)
2024-05-04;18:54:31.116800;[100 PING];18:54:31.298800;[241/100 PONG] (2)
2024-05-04;18:54:32.553062;[95 PING];18:54:32.748062;[242/95 PONG] (1)
2024-05-04;18:54:34.128163;[96 PING];;(проигнорировано)
2024-05-04;18:54:34.559500;[101 PING];18:54:35.458500;[245/101 PONG] (2)
2024-05-04;18:54:36.309052;[97 PING];18:54:36.619052;[246/97 PONG] (1)
2024-05-04;18:54:36.961196;[102 PING];18:54:37.924196;[247/102 PONG] (2)
2024-05-04;18:54:38.446314;[98 PING];18:54:38.612314;[250/98 PONG] (1)
2024-05-04;18:54:38.841536;[103 PING];18:54:39.234536;[251/103 PONG] (2)
2024-05-04;18:54:40.307286;[104 PING];18:54:41.262286;[252/104 PONG] (2)
2024-05-04;18:54:41.556378;[99 PING];18:54:42.402378;[253/99 PONG] (1)
2024-05-04;18:54:41.698084;[105 PING];18:54:42.683084;[254/105 PONG] (2)
2024-05-04;18:54:42.027478;[100 PING];18:54:42.495478;[255/100 PONG] (1)
2024-05-04;18:54:42.150211;[106 PING];18:54:42.609211;[256/106 PONG] (2)
2024-05-04;18:54:42.412240;[107 PING];18:54:42.672240;[257/107 PONG] (2)
2024-05-04;18:54:43.902008;[108 PING];;(проигнорировано)
2024-05-04;18:54:44.921649;[101 PING];18:54:45.799649;[260/101 PONG] (1)
2024-05-04;18:54:45.431757;[102 PING];18:54:45.939757;[261/102 PONG] (1)
2024-05-04;18:54:46.087014;[109 PING];18:54:46.417014;[262/109 PONG] (2)
2024-05-04;18:54:46.421324;[103 PING];18:54:47.081324;[263/103 PONG] (1)
2024-05-04;18:54:47.433846;[110 PING];18:54:47.955846;[264/110 PONG] (2)
2024-05-04;18:54:47.810348;[104 PING];18:54:48.373348;[265/104 PONG] (1)
2024-05-04;18:54:48.111200;[105 PING];;(проигнорировано)
2024-05-04;18:54:48.318740;[111 PING];;(проигнорировано)
2024-05-04;18:54:50.259663;[106 PING];18:54:50.423663;[268/106 PONG] (1)
2024-05-04;18:54:50.972960;[112 PING];18:54:51.397960;[269/112 PONG] (2)
2024-05-04;18:54:51.021829;[107 PING];18:54:51.349829;[270/107 PONG] (1)
2024-05-04;18:54:52.378791;[113 PING];18:54:53.321791;[271/113 PONG] (2)
2024-05-04;18:54:53.074452;[114 PING];18:54:53.763452;[274/114 PONG] (2)
2024-05-04;18:54:53.455842;[108 PING];18:54:54.305842;[275/108 PONG] (1)
2024-05-04;18:54:54.925011;[115 PING];18:54:55.707011;[276/115 PONG] (2)
2024-05-04;18:54:55.244583;[109 PING];18:54:55.871583;[277/109 PONG] (1)
2024-05-04;18:54:55.244583;[110 PING];;(проигнорировано)
2024-05-04;18:54:56.893341;[111 PING];18:54:57.323341;[278/111 PONG] (1)
2024-05-04;18:54:57.383875;[116 PING];18:54:58.076875;[279/116 PONG] (2)
2024-05-04;18:54:58.996961;[112 PING];18:54:59.341961;[282/112 PONG] (1)
2024-05-04;18:54:59.510280;[117 PING];18:55:00.132280;[283/117 PONG] (2)
2024-05-04;18:55:00.498471;[113 PING];18:55:01.116471;[284/113 PONG] (1)
2024-05-04;18:55:01.338100;[118 PING];;(проигнорировано)
2024-05-04;18:55:02.274173;[119 PING];18:55:02.853173;[285/119 PONG] (2)
2024-05-04;18:55:03.145234;[114 PING];18:55:03.650234;[288/114 PONG] (1)
2024-05-04;18:55:04.572912;[120 PING];18:55:04.972912;[289/120 PONG] (2)
2024-05-04;18:55:05.160824;[115 PING];18:55:05.629824;[290/115 PONG] (1)
2024-05-04;18:55:05.809664;[116 PING];18:55:06.456664;[291/116 PONG] (1)
2024-05-04;18:55:06.455831;[121 PING];18:55:06.685831;[292/121 PONG] (2)
2024-05-04;18:55:07.255246;[117 PING];18:55:07.857246;[293/117 PONG] (1)
2024-05-04;18:55:07.373485;[118 PING];;(проигнорировано)
2024-05-04;18:55:09.201407;[119 PING];18:55:10.087407;[296/119 PONG] (1)
2024-05-04;18:55:09.229713;[122 PING];18:55:10.116713;[297/122 PONG] (2)
2024-05-04;18:55:10.219361;[123 PING];18:55:11.206361;[298/123 PONG] (2)
2024-05-04;18:55:10.998825;[120 PING];18:55:11.209825;[299/120 PONG] (1)
2024-05-04;18:55:12.345325;[124 PING];18:55:13.123325;[300/124 PONG] (2)
2024-05-04;18:55:13.004629;[125 PING];18:55:13.661629;[303/125 PONG] (2)
2024-05-04;18:55:13.911422;[121 PING];18:55:14.288422;[304/121 PONG] (1)
2024-05-04;18:55:14.528626;[126 PING];;(проигнорировано)
2024-05-04;18:55:16.163274;[122 PING];18:55:16.371274;[305/122 PONG] (1)
2024-05-04;18:55:16.321072;[127 PING];18:55:16.884072;[306/127 PONG] (2)
2024-05-04;18:55:16.825198;[128 PING];18:55:17.254198;[307/128 PONG] (2)
2024-05-04;18:55:19.176704;[123 PING];18:55:20.094704;[310/123 PONG] (1)
2024-05-04;18:55:19.420788;[129 PING];18:55:19.943788;[311/129 PONG] (2)
2024-05-04;18:55:20.102985;[124 PING];18:55:20.954985;[312/124 PONG] (1)
2024-05-04;18:55:21.250092;[125 PING];18:55:21.738092;[313/125 PONG] (1)
2024-05-04;18:55:21.949512;[126 PING];18:55:22.160512;[314/126 PONG] (1)
2024-05-04;18:55:21.973150;[130 PING];18:55:22.370150;[315/130 PONG] (2)
2024-05-04;18:55:22.837220;[131 PING];18:55:23.699220;[316/131 PONG] (2)
2024-05-04;18:55:23.625072;[132 PING];;(проигнорировано)
2024-05-04;18:55:24.264582;[127 PING];18:55:24.414582;[319/127 PONG] (1)
2024-05-04;18:55:25.726247;[128 PING];18:55:26.029247;[320/128 PONG] (1)
2024-05-04;18:55:25.761648;[133 PING];18:55:26.623648;[321/133 PONG] (2)
2024-05-04;18:55:26.691781;[129 PING];18:55:27.568781;[322/129 PONG] (1)
2024-05-04;18:55:26.854763;[134 PING];;(проигнорировано)
2024-05-04;18:55:27.611023;[130 PING];18:55:28.521023;[323/130 PONG] (1)
2024-05-04;18:55:29.256619;[131 PING];18:55:30.004619;[326/131 PONG] (1)
2024-05-04;18:55:30.394926;[135 PING];18:55:31.065926;[327/135 PONG] (2)
2024-05-04;18:55:31.103129;[132 PING];18:55:31.791129;[328/132 PONG] (1)
2024-05-04;18:55:31.898667;[136 PING];18:55:32.610667;[329/136 PONG] (2)
2024-05-04;18:55:32.671486;[137 PING];18:55:33.250486;[330/137 PONG] (2)
2024-05-04;18:55:33.518936;[133 PING];18:55:34.194936;[333/133 PONG] (1)
2024-05-04;18:55:35.184095;[134 PING];18:55:35.988095;[334/134 PONG] (1)
2024-05-04;18:55:35.620384;[135 PING];18:55:35.810384;[335/135 PONG] (1)
2024-05-04;18:55:35.813891;[138 PING];18:55:36.693891;[336/138 PONG] (2)
2024-05-04;18:55:36.592120;[139 PING];18:55:37.361120;[337/139 PONG] (2)
2024-05-04;18:55:37.368027;[140 PING];18:55:38.144027;[338/140 PONG] (2)
2024-05-04;18:55:37.388136;[141 PING];;(проигнорировано)
2024-05-04;18:55:37.867643;[136 PING];18:55:38.753643;[339/136 PONG] (1)
2024-05-04;18:55:39.191730;[137 PING];18:55:39.798730;[342/137 PONG] (1)
2024-05-04;18:55:40.169771;[142 PING];18:55:40.540771;[343/142 PONG] (2)
2024-05-04;18:55:41.309429;[143 PING];18:55:41.556429;[344/143 PONG] (2)
2024-05-04;18:55:42.077774;[138 PING];18:55:42.746774;[345/138 PONG] (1)
2024-05-04;18:55:42.933040;[139 PING];18:55:43.475040;[346/139 PONG] (1)
2024-05-04;18:55:43.899572;[144 PING];18:55:44.723572;[349/144 PONG] (2)
2024-05-04;18:55:45.500734;[140 PING];18:55:45.814734;[350/140 PONG] (1)
2024-05-04;18:55:46.470714;[141 PING];;(проигнорировано)
2024-05-04;18:55:46.707790;[145 PING];18:55:47.615790;[351/145 PONG] (2)
2024-05-04;18:55:48.661013;[142 PING];18:55:48.959013;[354/142 PONG] (1)
2024-05-04;18:55:49.028513;[146 PING];18:55:49.341513;[355/146 PONG] (2)
2024-05-04;18:55:50.091509;[143 PING];18:55:51.034509;[356/143 PONG] (1)
2024-05-04;18:55:50.720488;[147 PING];18:55:51.410488;[357/147 PONG] (2)
2024-05-04;18:55:51.607516;[144 PING];18:55:52.213516;[358/144 PONG] (1)
2024-05-04;18:55:52.363688;[148 PING];18:55:52.976688;[359/148 PONG] (2)
2024-05-04;18:55:52.363688;[145 PING];18:55:52.537688;[360/145 PONG] (1)
2024-05-04;18:55:54.930923;[149 PING];18:55:55.867923;[363/149 PONG] (2)
2024-05-04;18:55:55.743889;[146 PING];18:55:56.440889;[364/146 PONG] (1)
2024-05-04;18:55:56.758423;[150 PING];18:55:57.336423;[365/150 PONG] (2)
2024-05-04;18:55:57.408610;[151 PING];18:55:57.629610;[366/151 PONG] (2)
2024-05-04;18:55:57.493824;[147 PING];18:55:58.358824;[367/147 PONG] (1)
2024-05-04;18:55:59.154482;[148 PING];;(проигнорировано)
2024-05-04;18:56:00.404270;[152 PING];18:56:00.841270;[370/152 PONG] (2)
2024-05-04;18:56:02.099633;[149 PING];18:56:03.062633;[371/149 PONG] (1)
2024-05-04;18:56:02.611025;[153 PING];18:56:03.355025;[372/153 PONG] (2)
2024-05-04;18:56:03.649694;[150 PING];18:56:04.532694;[375/150 PONG] (1)
2024-05-04;18:56:03.806936;[151 PING];18:56:03.963936;[376/151 PONG] (1)
2024-05-04;18:56:04.464513;[152 PING];;(проигнорировано)
2024-05-04;18:56:05.130860;[154 PING];18:56:05.739860;[377/154 PONG] (2)
2024-05-04;18:56:06.686798;[155 PING];18:56:07.376798;[378/155 PONG] (2)
2024-05-04;18:56:07.563488;[153 PING];18:56:08.517488;[379/153 PONG] (1)
2024-05-04;18:56:07.955375;[154 PING];18:56:08.242375;[380/154 PONG] (1)
2024-05-04;18:56:08.490946;[156 PING];18:56:08.590946;[383/156 PONG] (2)
2024-05-04;18:56:09.663614;[155 PING];18:56:10.119614;[384/155 PONG] (1)
2024-05-04;18:56:11.472804;[156 PING];;(проигнорировано)
2024-05-04;18:56:11.673634;[157 PING];18:56:12.012634;[385/157 PONG] (2)
2024-05-04;18:56:12.771851;[157 PING];18:56:13.195851;[386/157 PONG] (1)
2024-05-04;18:56:13.445140;[158 PING];18:56:13.793140;[389/158 PONG] (2)
2024-05-04;18:56:14.051351;[159 PING];18:56:14.499351;[390/159 PONG] (2)
2024-05-04;18:56:14.489873;[158 PING];18:56:15.317873;[391/158 PONG] (1)
2024-05-04;18:56:15.377272;[160 PING];18:56:16.233272;[392/160 PONG] (2)
2024-05-04;18:56:16.427083;[161 PING];18:56:16.956083;[393/161 PONG] (2)
2024-05-04;18:56:17.110959;[159 PING];18:56:18.042959;[394/159 PONG] (1)
2024-05-04;18:56:17.232001;[160 PING];18:56:17.368001;[395/160 PONG] (1)
2024-05-04;18:56:17.814912;[162 PING];18:56:18.371912;[396/162 PONG] (2)
2024-05-04;18:56:19.672294;[161 PING];18:56:19.999294;[399/161 PONG] (1)
2024-05-04;18:56:20.039508;[163 PING];18:56:20.875508;[400/163 PONG] (2)
2024-05-04;18:56:21.206776;[164 PING];18:56:21.880776;[401/164 PONG] (2)
